trajectory_id,mmsi,timestamp,latitude,longitude,sog,cog,speed_change,course_change,distance_from_previous_km,calculated_speed_kmh,time_delta_seconds,isolation_anomaly,anomaly_score
1,205097000,2021-12-05 13:36:29+00:00,54.89098333333334,13.460300000000002,6.730647524197896,72.4250005086263,0.01792759967572799,0.7795461018880019,0.7717596727987501,23.152790183962505,120.0,False,-0.3324898211884456
1,205097000,2021-12-05 13:38:29+00:00,54.89340000000001,13.473316666666667,6.752082705497742,71.63333257039388,0.021435181299845674,0.7916679382324219,0.8747174620718569,26.241523862155706,120.0,False,-0.32251273119257395
1,205097000,2021-12-05 13:40:29+00:00,54.895612500000006,13.48485,6.752082705497742,71.47500038146973,0.0,0.1583321889241347,0.7774672460145027,23.32401738043508,120.0,False,-0.33419342552970227
1,205097000,2021-12-05 13:42:29+00:00,54.89816666666668,13.498188888888889,6.773517926534017,72.0888900756836,0.021435221036274932,0.6138896942138672,0.8989673487072446,26.969020461217337,120.0,False,-0.31859842606471045
1,205097000,2021-12-05 13:44:29+00:00,54.89999090909091,13.50799090909091,6.762605450370095,71.97272838245739,0.01091247616392188,0.11616169322621772,0.6587425160767836,19.762275482303508,120.0,False,-0.3300581426952295
1,205097000,2021-12-05 13:46:29+00:00,54.90223333333333,13.51968888888889,6.762085808648004,71.38888888888889,0.0005196417220911798,0.5838394935685187,0.7883913255385151,23.651739766155455,120.0,False,-0.32656705390376933
1,205097000,2021-12-05 13:48:29+00:00,54.90465,13.53237,6.775232791900635,72.09999923706054,0.013146983252631195,0.7111103481716441,0.8541067625761531,25.623202877284594,120.0,False,-0.3254537578310196
1,205097000,2021-12-05 13:50:29+00:00,54.90703,13.54549,6.7186438083648685,72.49999923706055,0.056588983535766246,0.4000000000000057,0.8795022520386694,26.38506756116008,120.0,False,-0.31655307111872627
1,205097000,2021-12-05 13:52:29+00:00,54.90926666666667,13.557433333333336,6.730647484461467,71.72500038146973,0.012003676096598248,0.7749988555908089,0.8029629576686313,24.08888873005894,120.0,False,-0.32631942773034955
1,205097000,2021-12-05 13:54:29+00:00,54.91147272727273,13.56909090909091,6.734544797377153,71.79999889026989,0.0038973129156865127,0.07499850880014947,0.7845048518829625,23.535145556488875,120.0,False,-0.3359936113794142
1,205097000,2021-12-05 13:56:29+00:00,54.91372727272728,13.580936363636368,6.762605450370095,71.69090895219283,0.02806065299294147,0.10908993807706224,0.7975592280331806,23.92677684099542,120.0,False,-0.3359587521617238
1,205097000,2021-12-05 13:58:29+00:00,54.91603,13.593330000000003,6.744366025924682,72.34000015258789,0.01823942444541249,0.6490912003950484,0.8324842988204397,24.974528964613192,120.0,False,-0.330106788773741
1,205097000,2021-12-05 14:00:29+00:00,54.9185,13.606433333333332,6.779233985477024,72.3888897365994,0.03486795955234179,0.048889584011504894,0.8813267453536333,26.439802360609,120.0,False,-0.3240863487077099
1,205097000,2021-12-05 14:02:29+00:00,54.92066666666667,13.618133333333333,6.73350551393297,71.98888821072049,0.04572847154405402,0.40000152587890625,0.7855640120044147,23.566920360132443,120.0,False,-0.3339353653568597
1,205097000,2021-12-05 14:04:29+00:00,54.92297,13.63041,6.718643856048584,71.55999908447265,0.01486165788438587,0.4288891262478387,0.8252661794701688,24.757985384105062,120.0,False,-0.33214962602623593
1,205097000,2021-12-05 14:06:29+00:00,54.92530000000001,13.6424,6.698066091537475,71.68999938964843,0.02057776451110893,0.13000030517576988,0.808774976516068,24.26324929548204,120.0,False,-0.3338313509489628
1,205097000,2021-12-05 14:08:29+00:00,54.927400000000006,13.653358333333337,6.752082705497742,71.45000139872234,0.05401661396026647,0.2399979909260992,0.7381033473276503,22.14310041982951,120.0,False,-0.32738080901876504
1,205097000,2021-12-05 14:10:29+00:00,54.92954000000001,13.66455,6.800955009460449,72.65999984741211,0.0488723039627077,1.2099984486897597,0.7536181638273959,22.608544914821877,120.0,False,-0.32053465719783547
1,205097000,2021-12-05 14:12:29+00:00,54.93178333333333,13.676941666666664,6.764943838119507,72.56666628519694,0.03601117134094256,0.09333356221515032,0.8300603987123373,24.901811961370118,120.0,False,-0.3310041786053741
1,205097000,2021-12-05 14:14:29+00:00,54.93396666666667,13.688508333333331,6.713499387105306,71.31666628519694,0.05144445101420114,1.25,0.7778024346804949,23.334073040414847,120.0,False,-0.3214602534151018
1,205097000,2021-12-05 14:16:29+00:00,54.936375000000005,13.700991666666663,6.730647524197896,71.98333358764648,0.017148137092590332,0.6666673024495253,0.8412223122183126,25.23666936654938,120.0,False,-0.3303895039189441
1,205097000,2021-12-05 14:18:29+00:00,54.93872727272728,13.7139,6.739221572875977,72.29090950705789,0.008574048678080537,0.3075759194114198,0.8650511478812826,25.95153443643848,120.0,False,-0.3333905356581842
1,205097000,2021-12-05 14:20:29+00:00,54.94087,13.725559999999998,6.785521650314331,72.03999938964844,0.04630007743835485,0.2509101174094326,0.7819599008431973,23.45879702529592,120.0,False,-0.3348210365295249
1,205097000,2021-12-05 14:22:29+00:00,54.94316,13.73764,6.780377197265625,71.4900001525879,0.005144453048706588,0.5499992370605469,0.8124947907525304,24.37484372257591,120.0,False,-0.3275351327044542
1,205097000,2021-12-05 14:24:29+00:00,54.94538888888889,13.74912222222222,6.727789454989964,71.62222205268012,0.05258774227566043,0.1322219000922189,0.774088565594092,23.22265696782276,120.0,False,-0.33333564500055196
